,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
5696,HUMMER,H3,2009,0,242,5,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,18,14,130,43130
5702,HUMMER,H3T,2009,0,239,5,MANUAL,four wheel drive,4,"Crossover,Luxury",Compact,Crew Cab Pickup,18,14,130,30750
5705,HUMMER,H3T,2010,0,239,5,MANUAL,four wheel drive,4,"Crossover,Flex Fuel,Luxury",Compact,Crew Cab Pickup,18,14,130,30915
5707,HUMMER,H3T,2010,1,300,8,AUTOMATIC,four wheel drive,4,"Crossover,Flex Fuel,Luxury",Compact,Crew Cab Pickup,16,13,130,35680
5703,HUMMER,H3T,2009,0,300,8,AUTOMATIC,four wheel drive,4,"Crossover,Luxury",Compact,Crew Cab Pickup,16,13,130,36015
5706,HUMMER,H3T,2010,0,239,5,AUTOMATIC,four wheel drive,4,"Crossover,Flex Fuel,Luxury",Compact,Crew Cab Pickup,18,14,130,36355
1175,Hyundai,Accent,2014,0,138,4,MANUAL,front wheel drive,4,No category,Compact,Sedan,38,27,1439,14645
1177,Hyundai,Accent,2015,0,137,4,MANUAL,front wheel drive,4,No category,Compact,Sedan,38,27,1439,14745
1187,Hyundai,Accent,2016,0,137,4,MANUAL,front wheel drive,4,No category,Compact,Sedan,38,27,1439,14745
1172,Hyundai,Accent,2014,0,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,27,1439,14895
1178,Hyundai,Accent,2015,0,137,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,27,1439,14995
1188,Hyundai,Accent,2016,0,137,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,27,1439,14995
1173,Hyundai,Accent,2014,0,138,4,AUTOMATIC,front wheel drive,4,No category,Compact,Sedan,37,27,1439,15645
1179,Hyundai,Accent,2015,0,137,4,AUTOMATIC,front wheel drive,4,No category,Compact,Sedan,37,26,1439,15745
1183,Hyundai,Accent,2016,0,137,4,AUTOMATIC,front wheel drive,4,No category,Compact,Sedan,37,26,1439,15745
1174,Hyundai,Accent,2014,0,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,1439,16095
1182,Hyundai,Accent,2015,0,137,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,26,1439,16195
1185,Hyundai,Accent,2016,0,137,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,26,1439,16195
1665,Hyundai,Azera,2015,0,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,20,1439,34000
1666,Hyundai,Azera,2016,0,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,20,1439,34100
1668,Hyundai,Azera,2017,0,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,20,1439,34100
1664,Hyundai,Azera,2015,0,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,19,1439,38200
1667,Hyundai,Azera,2016,0,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,19,1439,39300
1669,Hyundai,Azera,2017,0,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,19,1439,39300
3875,Hyundai,Elantra,2017,0,147,4,MANUAL,front wheel drive,4,No category,Compact,Sedan,36,26,1439,17150
3859,Hyundai,Elantra,2015,0,145,4,MANUAL,front wheel drive,4,No category,Compact,Sedan,37,27,1439,17250
3868,Hyundai,Elantra,2016,0,145,4,MANUAL,front wheel drive,4,No category,Compact,Sedan,37,27,1439,17250
3871,Hyundai,Elantra,2017,0,147,4,AUTOMATIC,front wheel drive,4,No category,Compact,Sedan,38,29,1439,18150
3858,Hyundai,Elantra,2015,0,145,4,AUTOMATIC,front wheel drive,4,No category,Compact,Sedan,38,28,1439,18250
3864,Hyundai,Elantra,2016,0,145,4,AUTOMATIC,front wheel drive,4,No category,Compact,Sedan,38,28,1439,18250
3867,Hyundai,Elantra,2016,0,173,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,34,24,1439,20250
3874,Hyundai,Elantra,2017,0,128,4,AUTOMATED_MANUAL,front wheel drive,4,No category,Compact,Sedan,40,32,1439,20650
3863,Hyundai,Elantra,2016,0,173,4,AUTOMATIC,front wheel drive,4,Performance,Compact,Sedan,35,24,1439,21250
3865,Hyundai,Elantra,2016,0,166,4,AUTOMATIC,front wheel drive,4,No category,Compact,Sedan,35,24,1439,21250
3861,Hyundai,Elantra,2015,0,173,4,MANUAL,front wheel drive,4,No category,Compact,Sedan,34,24,1439,21600
3878,Hyundai,Elantra,2017,0,201,4,MANUAL,front wheel drive,4,No category,Compact,Sedan,30,22,1439,21650
3857,Hyundai,Elantra,2015,0,145,4,AUTOMATIC,front wheel drive,4,No category,Compact,Sedan,37,27,1439,21700
3866,Hyundai,Elantra,2016,0,145,4,AUTOMATIC,front wheel drive,4,No category,Compact,Sedan,37,27,1439,21700
3872,Hyundai,Elantra,2017,0,147,4,AUTOMATIC,front wheel drive,4,No category,Compact,Sedan,37,28,1439,22350
3856,Hyundai,Elantra,2015,0,173,4,AUTOMATIC,front wheel drive,4,No category,Compact,Sedan,35,24,1439,22600
3860,Hyundai,Elantra,2015,0,166,4,AUTOMATIC,front wheel drive,4,No category,Compact,Sedan,35,24,1439,22600
3877,Hyundai,Elantra,2017,0,201,4,AUTOMATED_MANUAL,front wheel drive,4,No category,Compact,Sedan,33,26,1439,22750
3835,Hyundai,Elantra Coupe,2013,0,148,4,MANUAL,front wheel drive,2,No category,Compact,Coupe,38,28,1439,17595
3830,Hyundai,Elantra Coupe,2013,0,145,4,AUTOMATIC,front wheel drive,2,No category,Compact,Coupe,37,27,1439,18595
3831,Hyundai,Elantra Coupe,2013,0,148,4,AUTOMATIC,front wheel drive,2,No category,Compact,Coupe,37,27,1439,18595
3836,Hyundai,Elantra Coupe,2014,0,166,4,AUTOMATIC,front wheel drive,2,No category,Compact,Coupe,34,24,1439,19600
3837,Hyundai,Elantra Coupe,2014,0,173,4,AUTOMATIC,front wheel drive,2,No category,Compact,Coupe,34,24,1439,19600
3839,Hyundai,Elantra GT,2015,0,173,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,24,1439,18800
3840,Hyundai,Elantra GT,2016,0,173,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,24,1439,18800
3842,Hyundai,Elantra GT,2017,0,173,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,32,24,1439,18800
3838,Hyundai,Elantra GT,2015,0,173,4,AUTOMATIC,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,24,1439,19800
3841,Hyundai,Elantra GT,2016,0,173,4,AUTOMATIC,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,24,1439,19800
3843,Hyundai,Elantra GT,2017,0,173,4,AUTOMATIC,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,32,24,1439,19800
3846,Hyundai,Elantra Touring,2010,0,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,31,23,1439,15995
3848,Hyundai,Elantra Touring,2011,0,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,31,23,1439,15995
3853,Hyundai,Elantra Touring,2012,0,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,31,23,1439,15995
3844,Hyundai,Elantra Touring,2010,0,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,30,23,1439,17195
3850,Hyundai,Elantra Touring,2011,0,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,30,23,1439,17195
3852,Hyundai,Elantra Touring,2012,0,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,30,23,1439,17195
3975,Hyundai,Entourage,2007,0,242,6,AUTOMATIC,front wheel drive,4,No category,Midsize,Passenger Minivan,23,16,1439,23895
3977,Hyundai,Entourage,2008,0,250,6,AUTOMATIC,front wheel drive,4,No category,Midsize,Passenger Minivan,23,16,1439,23995
4078,Hyundai,Equus,2014,0,429,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15,1439,61250
4080,Hyundai,Equus,2015,0,429,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15,1439,61500
4083,Hyundai,Equus,2016,0,429,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15,1439,61500
4281,Hyundai,Excel,1992,0,81,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,25,1439,2000
4282,Hyundai,Excel,1992,0,81,4,MANUAL,front wheel drive,4,No category,Compact,Sedan,30,25,1439,2000
4283,Hyundai,Excel,1992,0,81,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,30,25,1439,2000
4284,Hyundai,Excel,1992,0,81,4,MANUAL,front wheel drive,4,No category,Compact,Sedan,33,25,1439,2000
4285,Hyundai,Excel,1993,0,81,4,MANUAL,front wheel drive,4,No category,Compact,Sedan,30,25,1439,2000
4286,Hyundai,Excel,1993,0,81,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,25,1439,2000
4287,Hyundai,Excel,1993,0,81,4,MANUAL,front wheel drive,4,No category,Compact,Sedan,33,25,1439,2000
4288,Hyundai,Excel,1993,0,81,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,30,25,1439,2000
4289,Hyundai,Excel,1994,0,81,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,24,1439,2000
4290,Hyundai,Excel,1994,0,81,4,MANUAL,front wheel drive,4,No category,Compact,Sedan,33,24,1439,2000
5259,Hyundai,Genesis,2014,0,333,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,27,18,1439,35200
5262,Hyundai,Genesis,2015,0,311,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,29,18,1439,38000
5265,Hyundai,Genesis,2016,0,311,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,29,18,1439,38750
5263,Hyundai,Genesis,2015,0,311,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,25,16,1439,40500
5264,Hyundai,Genesis,2016,0,311,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,25,16,1439,41250
5260,Hyundai,Genesis,2014,0,429,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,23,15,1439,47400
5261,Hyundai,Genesis,2015,0,420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15,1439,51500
5266,Hyundai,Genesis,2016,0,420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15,1439,53850
5243,Hyundai,Genesis Coupe,2014,0,274,4,AUTOMATIC,rear wheel drive,2,Performance,Midsize,Coupe,27,17,1439,26350
5250,Hyundai,Genesis Coupe,2015,0,348,6,MANUAL,rear wheel drive,2,High-Performance,Midsize,Coupe,24,16,1439,26750
5254,Hyundai,Genesis Coupe,2016,0,348,6,MANUAL,rear wheel drive,2,High-Performance,Midsize,Coupe,24,17,1439,26950
5248,Hyundai,Genesis Coupe,2014,0,274,4,MANUAL,rear wheel drive,2,Performance,Midsize,Coupe,27,19,1439,27200
5249,Hyundai,Genesis Coupe,2015,0,348,6,AUTOMATIC,rear wheel drive,2,High-Performance,Midsize,Coupe,25,16,1439,27950
5256,Hyundai,Genesis Coupe,2016,0,348,6,AUTOMATIC,rear wheel drive,2,High-Performance,Midsize,Coupe,25,16,1439,28150
5241,Hyundai,Genesis Coupe,2014,0,348,6,MANUAL,rear wheel drive,2,High-Performance,Midsize,Coupe,24,16,1439,29350
5242,Hyundai,Genesis Coupe,2014,0,348,6,AUTOMATIC,rear wheel drive,2,High-Performance,Midsize,Coupe,25,16,1439,32150
8985,Hyundai,Santa Fe,2015,0,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18,1439,30150
8992,Hyundai,Santa Fe,2016,0,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18,1439,30400
9000,Hyundai,Santa Fe,2017,0,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18,1439,30800
8987,Hyundai,Santa Fe,2015,0,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,18,1439,31900
8991,Hyundai,Santa Fe,2016,0,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,18,1439,32150
9001,Hyundai,Santa Fe,2017,0,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,18,1439,32550
8998,Hyundai,Santa Fe,2017,0,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,23,17,1439,34950
8995,Hyundai,Santa Fe,2017,0,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,17,1439,36700
8971,Hyundai,Santa Fe Sport,2015,0,190,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,27,20,1439,24950
8976,Hyundai,Santa Fe Sport,2016,0,190,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,27,20,1439,24950
8982,Hyundai,Santa Fe Sport,2017,0,190,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,27,21,1439,25350
8972,Hyundai,Santa Fe Sport,2015,0,190,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1439,26700
8977,Hyundai,Santa Fe Sport,2016,0,190,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1439,26700
8983,Hyundai,Santa Fe Sport,2017,0,190,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,26,20,1439,27100
8970,Hyundai,Santa Fe Sport,2015,0,264,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,27,19,1439,31250
8978,Hyundai,Santa Fe Sport,2016,0,265,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,27,19,1439,31250
8980,Hyundai,Santa Fe Sport,2017,0,265,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,20,1439,31700
8969,Hyundai,Santa Fe Sport,2015,0,264,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,18,1439,33000
8975,Hyundai,Santa Fe Sport,2016,0,265,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,18,1439,33000
8979,Hyundai,Santa Fe Sport,2017,0,265,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1439,33450
8984,Hyundai,Santa Fe Sport,2017,0,265,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,27,20,1439,36500
8981,Hyundai,Santa Fe Sport,2017,0,265,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,19,1439,38250
9043,Hyundai,Scoupe,1993,0,92,4,MANUAL,front wheel drive,2,No category,Compact,Coupe,32,23,1439,2000
9044,Hyundai,Scoupe,1993,0,115,4,MANUAL,front wheel drive,2,No category,Compact,Coupe,29,23,1439,2000
9046,Hyundai,Scoupe,1994,0,92,4,MANUAL,front wheel drive,2,No category,Compact,Coupe,30,23,1439,2000
9047,Hyundai,Scoupe,1994,0,115,4,MANUAL,front wheel drive,2,No category,Compact,Coupe,29,23,1439,2000
9049,Hyundai,Scoupe,1995,0,115,4,MANUAL,front wheel drive,2,No category,Compact,Coupe,30,23,1439,2000
9050,Hyundai,Scoupe,1995,0,92,4,MANUAL,front wheel drive,2,No category,Compact,Coupe,33,24,1439,2000
9725,Hyundai,Sonata,2015,0,185,4,AUTOMATIC,front wheel drive,4,No category,Midsize,Sedan,37,25,1439,21150
9742,Hyundai,Sonata,2017,0,185,4,AUTOMATIC,front wheel drive,4,No category,Midsize,Sedan,36,25,1439,21600
9734,Hyundai,Sonata,2016,0,185,4,AUTOMATIC,front wheel drive,4,No category,Midsize,Sedan,38,25,1439,21750
9747,Hyundai,Sonata,2017,0,178,4,AUTOMATED_MANUAL,front wheel drive,4,No category,Midsize,Sedan,36,28,1439,23125
9718,Hyundai,Sonata,2015,0,185,4,AUTOMATIC,front wheel drive,4,No category,Midsize,Sedan,35,24,1439,23175
9730,Hyundai,Sonata,2015,0,177,4,AUTOMATED_MANUAL,front wheel drive,4,No category,Midsize,Sedan,38,28,1439,23275
9735,Hyundai,Sonata,2016,0,185,4,AUTOMATIC,front wheel drive,4,No category,Midsize,Sedan,36,25,1439,23400
9738,Hyundai,Sonata,2016,0,178,4,AUTOMATED_MANUAL,front wheel drive,4,No category,Midsize,Sedan,38,28,1439,23725
9745,Hyundai,Sonata,2017,0,245,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,22,1439,26600
9720,Hyundai,Sonata,2015,0,245,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,23,1439,28575
9731,Hyundai,Sonata,2016,0,245,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,23,1439,28925
9724,Hyundai,Sonata,2015,0,245,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,21,1439,33525
9736,Hyundai,Sonata,2016,0,245,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,21,1439,34075
9710,Hyundai,Sonata Hybrid,2015,0,199,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,40,36,1439,26000
9712,Hyundai,Sonata Hybrid,2016,0,193,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,44,40,1439,26000
9715,Hyundai,Sonata Hybrid,2017,0,193,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,45,39,1439,26000
9713,Hyundai,Sonata Hybrid,2016,0,193,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,43,39,1439,30100
9716,Hyundai,Sonata Hybrid,2017,0,193,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,43,38,1439,30100
10388,Hyundai,Tiburon,2006,0,138,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,21,1439,16095
10397,Hyundai,Tiburon,2007,0,138,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,1439,16695
10385,Hyundai,Tiburon,2006,0,138,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,27,19,1439,17095
10403,Hyundai,Tiburon,2008,0,138,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,1439,17270
10394,Hyundai,Tiburon,2007,0,138,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,27,20,1439,17795
10399,Hyundai,Tiburon,2008,0,138,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,27,20,1439,18370
10386,Hyundai,Tiburon,2006,0,172,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,24,17,1439,18595
10393,Hyundai,Tiburon,2007,0,172,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,24,17,1439,19395
10390,Hyundai,Tiburon,2006,0,172,6,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,24,17,1439,19595
10402,Hyundai,Tiburon,2008,0,172,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,24,17,1439,20170
10398,Hyundai,Tiburon,2007,0,172,6,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,23,20,1439,20495
10387,Hyundai,Tiburon,2006,0,172,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,24,16,1439,20595
10400,Hyundai,Tiburon,2008,0,172,6,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,24,17,1439,21270
10392,Hyundai,Tiburon,2007,0,172,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,24,16,1439,22095
10396,Hyundai,Tiburon,2007,0,172,6,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,24,17,1439,22795
10904,Hyundai,Tucson,2015,0,164,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,29,23,1439,21650
10918,Hyundai,Tucson,2016,0,164,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,31,23,1439,22700
10919,Hyundai,Tucson,2017,0,164,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,30,23,1439,22700
10908,Hyundai,Tucson,2015,0,164,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,21,1439,23150
10906,Hyundai,Tucson,2015,0,182,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,21,1439,23700
10914,Hyundai,Tucson,2016,0,164,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,21,1439,24100
10920,Hyundai,Tucson,2017,0,164,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,21,1439,24100
10911,Hyundai,Tucson,2016,0,175,4,AUTOMATED_MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,33,26,1439,24150
10925,Hyundai,Tucson,2017,0,175,4,AUTOMATED_MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,32,26,1439,24150
10907,Hyundai,Tucson,2015,0,180,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,20,1439,25200
10909,Hyundai,Tucson,2015,0,182,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,20,1439,25200
10912,Hyundai,Tucson,2016,0,175,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,4dr SUV,31,25,1439,25550
10926,Hyundai,Tucson,2017,0,175,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,4dr SUV,30,25,1439,25550
10922,Hyundai,Tucson,2017,0,175,4,AUTOMATED_MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,30,25,1439,25900
10917,Hyundai,Tucson,2016,0,175,4,AUTOMATED_MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,30,25,1439,26150
10924,Hyundai,Tucson,2017,0,175,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,4dr SUV,28,24,1439,27300
10916,Hyundai,Tucson,2016,0,175,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,4dr SUV,28,24,1439,27550
11222,Hyundai,Veloster,2014,0,138,4,MANUAL,front wheel drive,3,Hatchback,Compact,2dr Hatchback,35,26,1439,17800
11233,Hyundai,Veloster,2015,0,138,4,MANUAL,front wheel drive,3,Hatchback,Compact,2dr Hatchback,35,26,1439,18000
11237,Hyundai,Veloster,2016,0,132,4,MANUAL,front wheel drive,3,Hatchback,Compact,2dr Hatchback,35,27,1439,18000
11217,Hyundai,Veloster,2014,0,132,4,AUTOMATED_MANUAL,front wheel drive,3,Hatchback,Compact,2dr Hatchback,36,28,1439,19050
11236,Hyundai,Veloster,2016,0,132,4,AUTOMATED_MANUAL,front wheel drive,3,Hatchback,Compact,2dr Hatchback,36,28,1439,19100
11229,Hyundai,Veloster,2015,0,132,4,AUTOMATED_MANUAL,front wheel drive,3,Hatchback,Compact,2dr Hatchback,36,27,1439,19250
11226,Hyundai,Veloster,2014,0,201,4,MANUAL,front wheel drive,3,"Hatchback,Performance",Compact,2dr Hatchback,33,24,1439,21300
11235,Hyundai,Veloster,2015,0,201,4,MANUAL,front wheel drive,3,"Hatchback,Performance",Compact,2dr Hatchback,33,24,1439,21600
11239,Hyundai,Veloster,2016,0,201,4,MANUAL,front wheel drive,3,"Hatchback,Performance",Compact,2dr Hatchback,33,25,1439,21600
11216,Hyundai,Veloster,2014,0,201,4,AUTOMATIC,front wheel drive,3,"Hatchback,Performance",Compact,2dr Hatchback,31,24,1439,23300
11230,Hyundai,Veloster,2015,0,201,4,AUTOMATIC,front wheel drive,3,"Hatchback,Performance",Compact,2dr Hatchback,31,24,1439,23600
11242,Hyundai,Veloster,2016,0,201,4,AUTOMATED_MANUAL,front wheel drive,3,"Hatchback,Performance",Compact,2dr Hatchback,33,27,1439,23800
11296,Hyundai,Veracruz,2010,0,260,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,23,17,1439,28145
11299,Hyundai,Veracruz,2011,0,260,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,17,1439,28345
11306,Hyundai,Veracruz,2012,0,260,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,17,1439,28345
11298,Hyundai,Veracruz,2010,0,260,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,16,1439,30045
11302,Hyundai,Veracruz,2011,0,260,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,1439,30245
11303,Hyundai,Veracruz,2012,0,260,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,1439,30245
11652,Hyundai,XG300,2001,0,192,6,AUTOMATIC,front wheel drive,4,No category,Midsize,Sedan,25,17,1439,23499
11653,Hyundai,XG350,2003,0,194,6,AUTOMATIC,front wheel drive,4,No category,Midsize,Sedan,24,15,1439,23999
11656,Hyundai,XG350,2004,0,194,6,AUTOMATIC,front wheel drive,4,No category,Midsize,Sedan,24,15,1439,23999
11657,Hyundai,XG350,2005,0,194,6,AUTOMATIC,front wheel drive,4,No category,Midsize,Sedan,24,16,1439,24899
4298,Infiniti,EX,2011,0,297,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17,190,35200
4304,Infiniti,EX,2012,0,297,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17,190,35800
4299,Infiniti,EX,2011,0,297,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17,190,36600
4306,Infiniti,EX,2013,0,325,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,25,17,190,36900
4303,Infiniti,EX,2012,0,297,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17,190,37200
4300,Infiniti,EX,2011,0,297,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,190,37400
4302,Infiniti,EX,2012,0,297,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,190,38100
